"Var1","Var2","CSEdistance","lat1","long1","lat2","long2","Pop1_cluster","Pop2_cluster","geo_km"
"60-NA","69-BV",0.367238947794951,0.0703,32.5085,0.4742,33.3824,"Southern","Southern",107.168703226528
"52-KR","69-BV",0.422781263660318,2.2427,32.2397,0.4742,33.3824,"Southern","Southern",234.366998208011
"58-SS","69-BV",0.373210348814833,-0.5022,32.1691,0.4742,33.3824,"Southern","Southern",173.36623647593
"55-KAF","69-BV",0.470834058445563,1.5422,32.0406,0.4742,33.3824,"Southern","Southern",190.887501194626
"61-KO","69-BV",0.352747606565963,-0.0911,32.6879,0.4742,33.3824,"Southern","Southern",99.6844152715823
"68-LI","69-BV",0.204938011869907,0.3168,33.3532,0.4742,33.3824,"Southern","Southern",17.8206333975131
"51-MF","69-BV",0.441342261848811,2.272,31.6362,0.4742,33.3824,"Southern","Southern",278.950246781215
"56-MA","69-BV",0.408093741494691,-0.3564,31.9852,0.4742,33.3824,"Southern","Southern",180.942220154727
"54-MS","70-MGG",0.51820039164869,1.6303,31.691,0.4222,33.4559,"Southern","Southern",238.05882899911
"52-KR","70-MGG",0.423394118058794,2.2427,32.2397,0.4222,33.4559,"Southern","Southern",243.696602658812
"61-KO","70-MGG",0.377582896442637,-0.0911,32.6879,0.4222,33.4559,"Southern","Southern",102.830051504583
"57-KG","70-MGG",0.442893950840479,-0.2267,32.1083,0.4222,33.4559,"Southern","Southern",166.498842470473
"51-MF","70-MGG",0.429619753013736,2.272,31.6362,0.4222,33.4559,"Southern","Southern",288.808114378417
"63-DB","70-MGG",0.372720932456777,0.0127,32.7659,0.4222,33.4559,"Southern","Southern",89.3182924840439
"55-KAF","70-MGG",0.480022767573483,1.5422,32.0406,0.4222,33.4559,"Southern","Southern",200.894570550987
"59-EB","70-MGG",0.362713535220532,0.0823,32.4852,0.4222,33.4559,"Southern","Southern",114.489781251167
"56-MA","70-MGG",0.438142773843511,-0.3564,31.9852,0.4222,33.4559,"Southern","Southern",185.243876131413
"64-KL","70-MGG",0.31635455749935,0.1667,32.7667,0.4222,33.4559,"Southern","Southern",81.8227455724441
"62-NS","70-MGG",0.390456214173791,-0.0956,32.6296,0.4222,33.4559,"Southern","Southern",108.550964761625
"69-BV","70-MGG",0.21588995729554,0.4742,33.3824,0.4222,33.4559,"Southern","Southern",10.02241409498
"60-NA","70-MGG",0.400923334661293,0.0703,32.5085,0.4222,33.4559,"Southern","Southern",112.503256010795
"66-BY","70-MGG",0.188525870841627,0.0675,33.2684,0.4222,33.4559,"Southern","Southern",44.6622323087202
"68-LI","70-MGG",0.17811698124567,0.3168,33.3532,0.4222,33.4559,"Southern","Southern",16.3817546211019
"58-SS","70-MGG",0.405992210761763,-0.5022,32.1691,0.4222,33.4559,"Southern","Southern",176.374935443467
"55-KAF","70-MGG",0.480022767573483,1.54172,32.04207,0.4222,33.4559,"Southern","Southern",200.733136802673
"65-BZ","70-MGG",0.227190859037281,0.1716,33.1883,0.4222,33.4559,"Southern","Southern",40.8116266074857
"65-BZ","71-BD",0.246329104677204,0.1716,33.1883,0.5208,33.1209,"Southern","Southern",39.5901974628822
"58-SS","71-BD",0.412911929320859,-0.5022,32.1691,0.5208,33.1209,"Southern","Southern",155.545962033622
"63-DB","71-BD",0.363311141655735,0.0127,32.7659,0.5208,33.1209,"Southern","Southern",68.9989645365021
"66-BY","71-BD",0.231715596512622,0.0675,33.2684,0.5208,33.1209,"Southern","Southern",53.0652496789471
"52-KR","71-BD",0.428219703654704,2.2427,32.2397,0.5208,33.1209,"Southern","Southern",215.308788349323
"56-MA","71-BD",0.429767318933802,-0.3564,31.9852,0.5208,33.1209,"Southern","Southern",159.745078205111
"57-KG","71-BD",0.43794009257653,-0.2267,32.1083,0.5208,33.1209,"Southern","Southern",140.107584610517
"51-MF","71-BD",0.446647098746601,2.272,31.6362,0.5208,33.1209,"Southern","Southern",255.53957262316
"59-EB","71-BD",0.344842953609335,0.0823,32.4852,0.5208,33.1209,"Southern","Southern",85.9674505666111
"61-KO","71-BD",0.374529305676845,-0.0911,32.6879,0.5208,33.1209,"Southern","Southern",83.4455381590524
"62-NS","71-BD",0.368542333780609,-0.0956,32.6296,0.5208,33.1209,"Southern","Southern",87.7462424666267
"54-MS","71-BD",0.514064704862232,1.6303,31.691,0.5208,33.1209,"Southern","Southern",201.448909252258
"60-NA","71-BD",0.410006351717136,0.0703,32.5085,0.5208,33.1209,"Southern","Southern",84.6300598294408
"64-KL","71-BD",0.318741547328572,0.1667,32.7667,0.5208,33.1209,"Southern","Southern",55.7531236614412
"69-BV","71-BD",0.240599903555637,0.4742,33.3824,0.5208,33.1209,"Southern","Southern",29.5675654630914
"55-KAF","71-BD",0.453976072263308,1.5422,32.0406,0.5208,33.1209,"Southern","Southern",165.484460108635
"55-KAF","71-BD",0.453976072263308,1.54172,32.04207,0.5208,33.1209,"Southern","Southern",165.328894823915
"70-MGG","71-BD",0.234131234418826,0.4222,33.4559,0.5208,33.1209,"Southern","Southern",38.8725577875597
"68-LI","71-BD",0.224032469466717,0.3168,33.3532,0.5208,33.1209,"Southern","Southern",34.4148936137645
"68-LI","72-JN",0.34458245903305,0.3168,33.3532,1.3367,32.7247,"Southern","Southern",133.356642065009
"65-BZ","72-JN",0.369537185182835,0.1716,33.1883,1.3367,32.7247,"Southern","Southern",139.586755115198
"63-DB","72-JN",0.344389517368289,0.0127,32.7659,1.3367,32.7247,"Southern","Southern",147.458334299838
"64-KL","72-JN",0.321287022930339,0.1667,32.7667,1.3367,32.7247,"Southern","Southern",130.327677631422
"69-BV","72-JN",0.348612082289528,0.4742,33.3824,1.3367,32.7247,"Southern","Southern",120.737231912872
"54-MS","72-JN",0.510969993700435,1.6303,31.691,1.3367,32.7247,"Southern","Southern",119.585224502988
"52-KR","72-JN",0.394218585168671,2.2427,32.2397,1.3367,32.7247,"Southern","Southern",114.38459051056
"61-KO","72-JN",0.370022465902572,-0.0911,32.6879,1.3367,32.7247,"Southern","Southern",158.994743388361
"51-MF","72-JN",0.417747523365705,2.272,31.6362,1.3367,32.7247,"Southern","Southern",159.712137286474
"62-NS","72-JN",0.384786751424276,-0.0956,32.6296,1.3367,32.7247,"Southern","Southern",159.793914576924
"56-MA","72-JN",0.480450484010399,-0.3564,31.9852,1.3367,32.7247,"Southern","Southern",205.666127087941
"55-KAF","72-JN",0.44393512583958,1.54172,32.04207,1.3367,32.7247,"Southern","Southern",79.3203092684589
"70-MGG","72-JN",0.36878710659595,0.4222,33.4559,1.3367,32.7247,"Southern","Southern",130.335414469708
"59-EB","72-JN",0.38587774404914,0.0823,32.4852,1.3367,32.7247,"Southern","Southern",142.161070901944
"66-BY","72-JN",0.359319499940876,0.0675,33.2684,1.3367,32.7247,"Southern","Southern",153.702423303949
"55-KAF","72-JN",0.44393512583958,1.5422,32.0406,1.3367,32.7247,"Southern","Southern",79.4923459536765
"71-BD","72-JN",0.331924851499871,0.5208,33.1209,1.3367,32.7247,"Southern","Southern",100.965204289724
"60-NA","72-JN",0.373486922252031,0.0703,32.5085,1.3367,32.7247,"Southern","Southern",143.014245006937
"58-SS","72-JN",0.461601573795619,-0.5022,32.1691,1.3367,32.7247,"Southern","Southern",213.843603057998
"57-KG","72-JN",0.459559110693558,-0.2267,32.1083,1.3367,32.7247,"Southern","Southern",187.073366146662
"59-EB","73-IGG",0.357909263522209,0.0823,32.4852,0.7312,33.5861,"Southern","Southern",142.252980852338
"55-KAF","73-IGG",0.461439289251178,1.54172,32.04207,0.7312,33.5861,"Southern","Southern",194.091961612614
"66-BY","73-IGG",0.269146537959095,0.0675,33.2684,0.7312,33.5861,"Southern","Southern",81.9106444401962
"58-SS","73-IGG",0.400365207686385,-0.5022,32.1691,0.7312,33.5861,"Southern","Southern",209.123048503102
"65-BZ","73-IGG",0.283253083892245,0.1716,33.1883,0.7312,33.5861,"Southern","Southern",76.4292352699905
"61-KO","73-IGG",0.363746745011467,-0.0911,32.6879,0.7312,33.5861,"Southern","Southern",135.558690371889
"51-MF","73-IGG",0.414997338753006,2.272,31.6362,0.7312,33.5861,"Southern","Southern",276.586577382218
"69-BV","73-IGG",0.267202368833022,0.4742,33.3824,0.7312,33.5861,"Southern","Southern",36.5049911689821
"62-NS","73-IGG",0.378860355723715,-0.0956,32.6296,0.7312,33.5861,"Southern","Southern",140.740878932606
"52-KR","73-IGG",0.401904981672823,2.2427,32.2397,0.7312,33.5861,"Southern","Southern",225.297537253579
"70-MGG","73-IGG",0.195831237383778,0.4222,33.4559,0.7312,33.5861,"Southern","Southern",37.3262870479628
"57-KG","73-IGG",0.432345598501289,-0.2267,32.1083,0.7312,33.5861,"Southern","Southern",196.041557945594
"63-DB","73-IGG",0.369540964015686,0.0127,32.7659,0.7312,33.5861,"Southern","Southern",121.380780067833
"68-LI","73-IGG",0.224987851114988,0.3168,33.3532,0.7312,33.5861,"Southern","Southern",52.9165834086728
"71-BD","73-IGG",0.294039830723082,0.5208,33.1209,0.7312,33.5861,"Southern","Southern",56.8332744220148
"64-KL","73-IGG",0.312581075071478,0.1667,32.7667,0.7312,33.5861,"Southern","Southern",110.763170518462
"55-KAF","73-IGG",0.461439289251178,1.5422,32.0406,0.7312,33.5861,"Southern","Southern",194.261642670372
"54-MS","73-IGG",0.501541759286026,1.6303,31.691,0.7312,33.5861,"Southern","Southern",233.457592369731
"72-JN","73-IGG",0.357454840915677,1.3367,32.7247,0.7312,33.5861,"Southern","Southern",117.197363149703
"56-MA","73-IGG",0.424306746310109,-0.3564,31.9852,0.7312,33.5861,"Southern","Southern",215.444206055144
"60-NA","73-IGG",0.382395471968904,0.0703,32.5085,0.7312,33.5861,"Southern","Southern",140.718619299879
"66-BY","74-NAM",0.282546457466091,0.0675,33.2684,0.845,33.7406,"Southern","Southern",101.261677321136
"61-KO","74-NAM",0.39661135822079,-0.0911,32.6879,0.845,33.7406,"Southern","Southern",156.813877651531
"65-BZ","74-NAM",0.295274271050867,0.1716,33.1883,0.845,33.7406,"Southern","Southern",96.948689123297
"64-KL","74-NAM",0.346906815117365,0.1667,32.7667,0.845,33.7406,"Southern","Southern",132.113636329307
"57-KG","74-NAM",0.455381671900153,-0.2267,32.1083,0.845,33.7406,"Southern","Southern",217.366489953849
"55-KAF","74-NAM",0.468535055198416,1.54172,32.04207,0.845,33.7406,"Southern","Southern",204.329219022885
"72-JN","74-NAM",0.387524504552588,1.3367,32.7247,0.845,33.7406,"Southern","Southern",125.620545807802
"73-IGG","74-NAM",0.262924565875608,0.7312,33.5861,0.845,33.7406,"Southern","Southern",21.3594709808775
"51-MF","74-NAM",0.43547229747748,2.272,31.6362,0.845,33.7406,"Southern","Southern",282.96448764271
"55-KAF","74-NAM",0.468535055198416,1.5422,32.0406,0.845,33.7406,"Southern","Southern",204.500843839425
"68-LI","74-NAM",0.279519640455458,0.3168,33.3532,0.845,33.7406,"Southern","Southern",72.9170290547401
"59-EB","74-NAM",0.368841114717711,0.0823,32.4852,0.845,33.7406,"Southern","Southern",163.515182542027
"70-MGG","74-NAM",0.263560603355646,0.4222,33.4559,0.845,33.7406,"Southern","Southern",56.7405884656555
"54-MS","74-NAM",0.51090026874797,1.6303,31.691,0.845,33.7406,"Southern","Southern",244.28301655208
"52-KR","74-NAM",0.433925403669495,2.2427,32.2397,0.845,33.7406,"Southern","Southern",228.259766438496
"71-BD","74-NAM",0.280524901976737,0.5208,33.1209,0.845,33.7406,"Southern","Southern",77.8503093348473
"63-DB","74-NAM",0.387155060881355,0.0127,32.7659,0.845,33.7406,"Southern","Southern",142.675523096205
"69-BV","74-NAM",0.296753964608901,0.4742,33.3824,0.845,33.7406,"Southern","Southern",57.3897513945054
"62-NS","74-NAM",0.415338938811793,-0.0956,32.6296,0.845,33.7406,"Southern","Southern",162.044202140227
"58-SS","74-NAM",0.411719948184979,-0.5022,32.1691,0.845,33.7406,"Southern","Southern",230.418552003205
"60-NA","74-NAM",0.415970439413982,0.0703,32.5085,0.845,33.7406,"Southern","Southern",162.0113791778
"56-MA","74-NAM",0.450893186467678,-0.3564,31.9852,0.845,33.7406,"Southern","Southern",236.789462353167
"56-MA","76-TB",0.421706602372592,-0.3564,31.9852,0.5916,34.0586,"Southern","Southern",253.788307187774
"70-MGG","76-TB",0.36957925193058,0.4222,33.4559,0.5916,34.0586,"Southern","Southern",69.689464698537
"74-NAM","76-TB",0.351197925641927,0.845,33.7406,0.5916,34.0586,"Southern","Southern",45.2619495008556
"58-SS","76-TB",0.407704537959753,-0.5022,32.1691,0.5916,34.0586,"Southern","Southern",243.036175600639
"60-NA","76-TB",0.447647327733209,0.0703,32.5085,0.5916,34.0586,"Southern","Southern",182.049641867141
"59-EB","76-TB",0.44792332145665,0.0823,32.4852,0.5916,34.0586,"Southern","Southern",184.094037873459
"54-MS","76-TB",0.528661022026006,1.6303,31.691,0.5916,34.0586,"Southern","Southern",287.759619919627
"55-KAF","76-TB",0.511512308971205,1.5422,32.0406,0.5916,34.0586,"Southern","Southern",248.281369938799
"52-KR","76-TB",0.472241872801677,2.2427,32.2397,0.5916,34.0586,"Southern","Southern",273.408362322309
"73-IGG","76-TB",0.359676895534147,0.7312,33.5861,0.5916,34.0586,"Southern","Southern",54.8427366048701
"71-BD","76-TB",0.396329703895286,0.5208,33.1209,0.5916,34.0586,"Southern","Southern",104.676491496587
"69-BV","76-TB",0.380405040721809,0.4742,33.3824,0.5916,34.0586,"Southern","Southern",76.3970901608635
"62-NS","76-TB",0.472468321438193,-0.0956,32.6296,0.5916,34.0586,"Southern","Southern",176.511510233395
"61-KO","76-TB",0.454604359272288,-0.0911,32.6879,0.5916,34.0586,"Southern","Southern",170.462082937339
"55-KAF","76-TB",0.511512308971205,1.54172,32.04207,0.5916,34.0586,"Southern","Southern",248.110610225565
"57-KG","76-TB",0.426251859637812,-0.2267,32.1083,0.5916,34.0586,"Southern","Southern",235.439584805916
"66-BY","76-TB",0.369720206860655,0.0675,33.2684,0.5916,34.0586,"Southern","Southern",105.552471896317
"72-JN","76-TB",0.453632552457852,1.3367,32.7247,0.5916,34.0586,"Southern","Southern",170.06522812018
"68-LI","76-TB",0.377092867519252,0.3168,33.3532,0.5916,34.0586,"Southern","Southern",84.2705439277642
"65-BZ","76-TB",0.417348453593987,0.1716,33.1883,0.5916,34.0586,"Southern","Southern",107.570869987682
"63-DB","76-TB",0.467179622343463,0.0127,32.7659,0.5916,34.0586,"Southern","Southern",157.670916690104
"64-KL","76-TB",0.408598305824705,0.1667,32.7667,0.5916,34.0586,"Southern","Southern",151.388977506432
"51-MF","76-TB",0.468382560297035,2.272,31.6362,0.5916,34.0586,"Southern","Southern",328.112768720686
"73-IGG","78-OK",0.23224977444746,0.7312,33.5861,0.5194,34.119,"Southern","Southern",63.8325319284297
"55-KAF","78-OK",0.4587293452126,1.5422,32.0406,0.5194,34.119,"Southern","Southern",257.827895015218
"55-KAF","78-OK",0.4587293452126,1.54172,32.04207,0.5194,34.119,"Southern","Southern",257.657524546208
"52-KR","78-OK",0.422808049781674,2.2427,32.2397,0.5194,34.119,"Southern","Southern",283.792947728009
"61-KO","78-OK",0.396394634966963,-0.0911,32.6879,0.5194,34.119,"Southern","Southern",173.197869581794
"56-MA","78-OK",0.4377704146937,-0.3564,31.9852,0.5194,34.119,"Southern","Southern",256.760528159147
"54-MS","78-OK",0.508293272647888,1.6303,31.691,0.5194,34.119,"Southern","Southern",297.183914705219
"66-BY","78-OK",0.260962585476063,0.0675,33.2684,0.5194,34.119,"Southern","Southern",107.220448688319
"65-BZ","78-OK",0.291598633951669,0.1716,33.1883,0.5194,34.119,"Southern","Southern",110.601007823722
"63-DB","78-OK",0.397522098635738,0.0127,32.7659,0.5194,34.119,"Southern","Southern",160.839256140375
"57-KG","78-OK",0.438631243120794,-0.2267,32.1083,0.5194,34.119,"Southern","Southern",238.740633925159
"69-BV","78-OK",0.300758135009,0.4742,33.3824,0.5194,34.119,"Southern","Southern",82.1490914360863
"71-BD","78-OK",0.286140674463642,0.5208,33.1209,0.5194,34.119,"Southern","Southern",111.103515316993
"51-MF","78-OK",0.436200173070983,2.272,31.6362,0.5194,34.119,"Southern","Southern",338.231109913502
"72-JN","78-OK",0.361344370405171,1.3367,32.7247,0.5194,34.119,"Southern","Southern",179.894114676318
"70-MGG","78-OK",0.243852864903082,0.4222,33.4559,0.5194,34.119,"Southern","Southern",74.6023044016418
"58-SS","78-OK",0.424242514415393,-0.5022,32.1691,0.5194,34.119,"Southern","Southern",245.046433530488
"59-EB","78-OK",0.376508058913561,0.0823,32.4852,0.5194,34.119,"Southern","Southern",188.267303097729
"74-NAM","78-OK",0.253184904207122,0.845,33.7406,0.5194,34.119,"Southern","Southern",55.5685262753101
"62-NS","78-OK",0.405102023450877,-0.0956,32.6296,0.5194,34.119,"Southern","Southern",179.375935924747
"76-TB","78-OK",0.315772889311582,0.5916,34.0586,0.5194,34.119,"Southern","Southern",10.4786217545736
"64-KL","78-OK",0.343269042598844,0.1667,32.7667,0.5194,34.119,"Southern","Southern",155.570382203586
"60-NA","78-OK",0.421180069801589,0.0703,32.5085,0.5194,34.119,"Southern","Southern",186.117369659839
"68-LI","78-OK",0.268753426973319,0.3168,33.3532,0.5194,34.119,"Southern","Southern",88.1791304879223
"52-KR","79-BU",0.416950895429373,2.2427,32.2397,0.2434,33.9932,"Southern","Southern",295.996899748029
"66-BY","79-BU",0.254337949493662,0.0675,33.2684,0.2434,33.9932,"Southern","Southern",83.0261010083341
"54-MS","79-BU",0.510128614000972,1.6303,31.691,0.2434,33.9932,"Southern","Southern",299.156305664022
"78-OK","79-BU",0.198802048581179,0.5194,34.119,0.2434,33.9932,"Southern","Southern",33.7650399762512
"55-KAF","79-BU",0.472348878167706,1.54172,32.04207,0.2434,33.9932,"Southern","Southern",260.864496097956
"69-BV","79-BU",0.275764697467319,0.4742,33.3824,0.2434,33.9932,"Southern","Southern",72.6849058226268
"62-NS","79-BU",0.39259891326351,-0.0956,32.6296,0.2434,33.9932,"Southern","Southern",156.415469371823
"60-NA","79-BU",0.38341702689791,0.0703,32.5085,0.2434,33.9932,"Southern","Southern",166.394881111944
"63-DB","79-BU",0.361535855667738,0.0127,32.7659,0.2434,33.9932,"Southern","Southern",139.014745225115
"70-MGG","79-BU",0.229743655650204,0.4222,33.4559,0.2434,33.9932,"Southern","Southern",63.0358110508347
"59-EB","79-BU",0.367200268188374,0.0823,32.4852,0.2434,33.9932,"Southern","Southern",168.824269002391
"55-KAF","79-BU",0.472348878167706,1.5422,32.0406,0.2434,33.9932,"Southern","Southern",261.030298871074
"71-BD","79-BU",0.294109423054388,0.5208,33.1209,0.2434,33.9932,"Southern","Southern",101.893687245758
"56-MA","79-BU",0.39559784777477,-0.3564,31.9852,0.2434,33.9932,"Southern","Southern",233.287603809466
"73-IGG","79-BU",0.234161605175023,0.7312,33.5861,0.2434,33.9932,"Southern","Southern",70.7265439867932
"65-BZ","79-BU",0.301777800403177,0.1716,33.1883,0.2434,33.9932,"Southern","Southern",89.9562513349337
"64-KL","79-BU",0.311374337465779,0.1667,32.7667,0.2434,33.9932,"Southern","Southern",136.799183292962
"72-JN","79-BU",0.348498656674779,1.3367,32.7247,0.2434,33.9932,"Southern","Southern",186.407548930639
"57-KG","79-BU",0.40063081949968,-0.2267,32.1083,0.2434,33.9932,"Southern","Southern",216.252888863843
"58-SS","79-BU",0.378786272266068,-0.5022,32.1691,0.2434,33.9932,"Southern","Southern",219.36426451115
"74-NAM","79-BU",0.286537788729289,0.845,33.7406,0.2434,33.9932,"Southern","Southern",72.6331294759001
"61-KO","79-BU",0.36823716457642,-0.0911,32.6879,0.2434,33.9932,"Southern","Southern",150.000297575116
"76-TB","79-BU",0.304253815488835,0.5916,34.0586,0.2434,33.9932,"Southern","Southern",39.4391869002333
"51-MF","79-BU",0.426999206105196,2.272,31.6362,0.2434,33.9932,"Southern","Southern",346.119654935649
"68-LI","79-BU",0.253919236349277,0.3168,33.3532,0.2434,33.9932,"Southern","Southern",71.710640005594
"70-MGG","81-BUD",0.372115333159248,0.4222,33.4559,0.1312,33.9845,"Southern","Southern",67.1702068164888
"76-TB","81-BUD",0.459560622969306,0.5916,34.0586,0.1312,33.9845,"Southern","Southern",51.9110276909309
"55-KAF","81-BUD",0.576403885551176,1.5422,32.0406,0.1312,33.9845,"Southern","Southern",267.367803274895
"64-KL","81-BUD",0.397141135682041,0.1667,32.7667,0.1312,33.9845,"Southern","Southern",135.62200350369
"68-LI","81-BUD",0.389235135460243,0.3168,33.3532,0.1312,33.9845,"Southern","Southern",73.2496299552368
"71-BD","81-BUD",0.424445125859418,0.5208,33.1209,0.1312,33.9845,"Southern","Southern",105.464046896745
"72-JN","81-BUD",0.455442035526981,1.3367,32.7247,0.1312,33.9845,"Southern","Southern",194.092397230826
"78-OK","81-BUD",0.379218916898224,0.5194,34.119,0.1312,33.9845,"Southern","Southern",45.7344091069881
"58-SS","81-BUD",0.474734690443842,-0.5022,32.1691,0.1312,33.9845,"Southern","Southern",214.034833627895
"73-IGG","81-BUD",0.363078601477112,0.7312,33.5861,0.1312,33.9845,"Southern","Southern",80.1741582135825
"52-KR","81-BUD",0.532854848881444,2.2427,32.2397,0.1312,33.9845,"Southern","Southern",304.883499562569
"55-KAF","81-BUD",0.576403885551176,1.54172,32.04207,0.1312,33.9845,"Southern","Southern",267.20402477638
"51-MF","81-BUD",0.54510492302581,2.272,31.6362,0.1312,33.9845,"Southern","Southern",353.682011621283
"57-KG","81-BUD",0.499018207219033,-0.2267,32.1083,0.1312,33.9845,"Southern","Southern",212.62328601636
"63-DB","81-BUD",0.426906777466769,0.0127,32.7659,0.1312,33.9845,"Southern","Southern",136.293673793744
"66-BY","81-BUD",0.387538017349423,0.0675,33.2684,0.1312,33.9845,"Southern","Southern",80.0305313499521
"74-NAM","81-BUD",0.407509480612549,0.845,33.7406,0.1312,33.9845,"Southern","Southern",83.9700682647591
"59-EB","81-BUD",0.454700383197895,0.0823,32.4852,0.1312,33.9845,"Southern","Southern",166.989765197725
"54-MS","81-BUD",0.616434070630111,1.6303,31.691,0.1312,33.9845,"Southern","Southern",304.980865356374
"65-BZ","81-BUD",0.406550960078127,0.1716,33.1883,0.1312,33.9845,"Southern","Southern",88.7462933291328
"61-KO","81-BUD",0.431570215975255,-0.0911,32.6879,0.1312,33.9845,"Southern","Southern",146.44274848366
"79-BU","81-BUD",0.364418748399466,0.2434,33.9932,0.1312,33.9845,"Southern","Southern",12.5275381896958
"56-MA","81-BUD",0.490059461824282,-0.3564,31.9852,0.1312,33.9845,"Southern","Southern",229.083359770613
"60-NA","81-BUD",0.457798480837818,0.0703,32.5085,0.1312,33.9845,"Southern","Southern",164.44710607466
"62-NS","81-BUD",0.452949168903563,-0.0956,32.6296,0.1312,33.9845,"Southern","Southern",152.925175324384
"69-BV","81-BUD",0.400334802509989,0.4742,33.3824,0.1312,33.9845,"Southern","Southern",77.1374359834384
"68-LI","82-BON",0.442205552831971,0.3168,33.3532,-0.0466,34.1502,"Southern","Southern",97.5086873881597
"52-KR","82-BON",0.528810822074986,2.2427,32.2397,-0.0466,34.1502,"Southern","Southern",331.894132878296
"66-BY","82-BON",0.423700922351862,0.0675,33.2684,-0.0466,34.1502,"Southern","Southern",98.979853232135
"54-MS","82-BON",0.623626938958502,1.6303,31.691,-0.0466,34.1502,"Southern","Southern",331.31476692982
"76-TB","82-BON",0.462414036026038,0.5916,34.0586,-0.0466,34.1502,"Southern","Southern",71.7721160500105
"59-EB","82-BON",0.479653112570961,0.0823,32.4852,-0.0466,34.1502,"Southern","Southern",185.901508922213
"72-JN","82-BON",0.491030916725861,1.3367,32.7247,-0.0466,34.1502,"Southern","Southern",221.109005081053
"78-OK","82-BON",0.40844053558405,0.5194,34.119,-0.0466,34.1502,"Southern","Southern",63.1024836703984
"71-BD","82-BON",0.467314884756098,0.5208,33.1209,-0.0466,34.1502,"Southern","Southern",130.835898223626
"73-IGG","82-BON",0.429394497921134,0.7312,33.5861,-0.0466,34.1502,"Southern","Southern",106.957433142184
"57-KG","82-BON",0.523662829989701,-0.2267,32.1083,-0.0466,34.1502,"Southern","Southern",228.184984762958
"81-BUD","82-BON",0.38909465085998,0.1312,33.9845,-0.0466,34.1502,"Southern","Southern",27.0552840251766
"56-MA","82-BON",0.529122394366643,-0.3564,31.9852,-0.0466,34.1502,"Southern","Southern",243.459865583207
"51-MF","82-BON",0.541564299465238,2.272,31.6362,-0.0466,34.1502,"Southern","Southern",380.6549606638
"70-MGG","82-BON",0.428482981737532,0.4222,33.4559,-0.0466,34.1502,"Southern","Southern",93.2574382762843
"65-BZ","82-BON",0.451176084863525,0.1716,33.1883,-0.0466,34.1502,"Southern","Southern",109.798529947883
"55-KAF","82-BON",0.554649426345106,1.5422,32.0406,-0.0466,34.1502,"Southern","Southern",293.968918414827
"74-NAM","82-BON",0.431300133223565,0.845,33.7406,-0.0466,34.1502,"Southern","Southern",109.224287648689
"64-KL","82-BON",0.440002831320355,0.1667,32.7667,-0.0466,34.1502,"Southern","Southern",155.829984983808
"60-NA","82-BON",0.499513614474687,0.0703,32.5085,-0.0466,34.1502,"Southern","Southern",183.215901788496
"79-BU","82-BON",0.388938514987194,0.2434,33.9932,-0.0466,34.1502,"Southern","Southern",36.7099334242744
"58-SS","82-BON",0.501515790355186,-0.5022,32.1691,-0.0466,34.1502,"Southern","Southern",226.288673362221
"62-NS","82-BON",0.498508583261414,-0.0956,32.6296,-0.0466,34.1502,"Southern","Southern",169.360145204497
"69-BV","82-BON",0.447669700933258,0.4742,33.3824,-0.0466,34.1502,"Southern","Southern",103.277686469526
"63-DB","82-BON",0.480199756321332,0.0127,32.7659,-0.0466,34.1502,"Southern","Southern",154.240883240554
"61-KO","82-BON",0.478415607964989,-0.0911,32.6879,-0.0466,34.1502,"Southern","Southern",162.857726929505
"55-KAF","82-BON",0.554649426345106,1.54172,32.04207,-0.0466,34.1502,"Southern","Southern",293.806095476481
"64-KL","83-ND",0.43697950906918,0.1667,32.7667,-0.2055,34.5095,"Southern","Southern",198.382253420562
"78-OK","83-ND",0.363470544109305,0.5194,34.119,-0.2055,34.5095,"Southern","Southern",91.6590844221506
"69-BV","83-ND",0.395421294618467,0.4742,33.3824,-0.2055,34.5095,"Southern","Southern",146.516268509517
"52-KR","83-ND",0.550315555107879,2.2427,32.2397,-0.2055,34.5095,"Southern","Southern",371.601443287313
"54-MS","83-ND",0.607731947398606,1.6303,31.691,-0.2055,34.5095,"Southern","Southern",374.407609305102
"55-KAF","83-ND",0.593584021907913,1.54172,32.04207,-0.2055,34.5095,"Southern","Southern",336.540171822613
"63-DB","83-ND",0.454493701536809,0.0127,32.7659,-0.2055,34.5095,"Southern","Southern",195.610231618553
"76-TB","83-ND",0.396556308298383,0.5916,34.0586,-0.2055,34.5095,"Southern","Southern",101.945416783407
"62-NS","83-ND",0.508148784560192,-0.0956,32.6296,-0.2055,34.5095,"Southern","Southern",209.626056014695
"72-JN","83-ND",0.463831358274108,1.3367,32.7247,-0.2055,34.5095,"Southern","Southern",262.56747501191
"79-BU","83-ND",0.309055974966916,0.2434,33.9932,-0.2055,34.5095,"Southern","Southern",76.1603917697687
"74-NAM","83-ND",0.39318581618709,0.845,33.7406,-0.2055,34.5095,"Southern","Southern",144.917391038335
"57-KG","83-ND",0.527806888858248,-0.2267,32.1083,-0.2055,34.5095,"Southern","Southern",267.308876142657
"58-SS","83-ND",0.51920505155582,-0.5022,32.1691,-0.2055,34.5095,"Southern","Southern",262.612136882679
"70-MGG","83-ND",0.38807309329093,0.4222,33.4559,-0.2055,34.5095,"Southern","Southern",136.52259644559
"55-KAF","83-ND",0.593584021907913,1.5422,32.0406,-0.2055,34.5095,"Southern","Southern",336.704569949107
