SampleID	SiteCode	Village	A03b	B05	C7b	CAG29	GpCAG133	D05	D101	Gmm8	GpB20b	GpC10	Pgp28	Watershed	Year	Sex	TrapNo	SiteInfectionRate	CollectionDate	TrapLat	TrapLong	VegType	YearSeason	SiteCode_YearSeason	StructureOrder	GenePopIndOrder	SiteLat	SiteLong	Cluster	SiteMajCluster
OSG_14_161	07-OSG	Osugo	132132	209211	139142	157157	200203	106121	167167	126126	121129	155164	111123	Albert Nile	2014	F	19	0	8/2/14	3.21358	31.71593	Bush and Shrub	2014-S03	07-OSG_2014-S03	7	113	3.211	31.7253	north	north
OSG_14_163	07-OSG	Osugo	142142	209209	133142	157157	194194	103109	167173	126130	125147	158161	109125	Albert Nile	2014	F	19	0	8/2/14	3.21358	31.71593	Bush and Shrub	2014-S03	07-OSG_2014-S03	7	114	3.211	31.7253	north	north
OSG_14_165	07-OSG	Osugo	130130	207209	142142	157157	188203	106109	173173	126126	145147	161167	109109	Albert Nile	2014	F	19	0	8/2/14	3.21358	31.71593	Bush and Shrub	2014-S03	07-OSG_2014-S03	7	115	3.211	31.7253	nogroup	north
OSG_14_167	07-OSG	Osugo	130142	211211	121133	157157	191203	103106	167173	130130	139139	152164	109111	Albert Nile	2014	F	19	0	8/2/14	3.21358	31.71593	Bush and Shrub	2014-S03	07-OSG_2014-S03	7	116	3.211	31.7253	nogroup	north
OSG_14_175	07-OSG	Osugo	132144	209209	121133	157157	191194	97106	173173	126130	125127	158164	119119	Albert Nile	2014	M	18	0	8/2/14	3.18781	31.71943	Bush and Shrub	2014-S03	07-OSG_2014-S03	7	117	3.211	31.7253	north	north
MY1_2009	08-MY	Moyo	128142	209211	121133	157160	203203	106109	167173	126130	119127	164164	111111	Albert Nile	2009	F			9-Aug	3.68281	31.72701		2009-S03	08-MY_2009-S03	8	118	3.6828	31.727	north	north
MY10_2009	08-MY	Moyo	130142	211211	133133	157160	191203	106109	173173	126132	127141	164164	109109	Albert Nile	2009	F			9-Aug				2009-S03	08-MY_2009-S03	8	119	3.6828	31.727	north	north
MY11_2009	08-MY	Moyo	128128	209211	133133	157160	191200	106109	167173	126126	127141	161173	111111	Albert Nile	2009	M			9-Aug				2009-S03	08-MY_2009-S03	8	120	3.6828	31.727	north	north
MY14_2009	08-MY	Moyo	130142	211211	142142	157157	191191	106109	167173	126130	141143	161167	119123	Albert Nile	2009	M			9-Aug				2009-S03	08-MY_2009-S03	8	121	3.6828	31.727	nogroup	north
MY16_2009	08-MY	Moyo	128144	209209	133133	157160	191200	109109	167173	130130	115139	161167	111123	Albert Nile	2009	M			9-Aug				2009-S03	08-MY_2009-S03	8	122	3.6828	31.727	north	north
MY19_2009	08-MY	Moyo	130142	209209	121133	157163	191191	97109	167173	130130	115115	161161	109123	Albert Nile	2009	F			9-Aug				2009-S03	08-MY_2009-S03	8	123	3.6828	31.727	north	north
MY20_2009	08-MY	Moyo	128142	209211	121142	157157	191200	103109	173173	126126	115137	158164	111111	Albert Nile	2009	M			9-Aug				2009-S03	08-MY_2009-S03	8	124	3.6828	31.727	north	north
MY3_2009	08-MY	Moyo	116130	209209	121142	157160	200203	106109	167173	126126	115115	161161	111111	Albert Nile	2009	M			9-Aug				2009-S03	08-MY_2009-S03	8	125	3.6828	31.727	north	north
MY4_2009	08-MY	Moyo	128142	211211	133142	157157	200203	106106	167173	130130	115145	155164	111111	Albert Nile	2009	F			9-Aug				2009-S03	08-MY_2009-S03	8	126	3.6828	31.727	nogroup	north
MY5_2009	08-MY	Moyo	122130	209211	121133	157157	200203	109109	173173	126130	115149	161161	111111	Albert Nile	2009	F			9-Aug				2009-S03	08-MY_2009-S03	8	127	3.6828	31.727	north	north
MY57_2009	08-MY	Moyo	154156	211211	121133	157163	194200	97106	173173	126130	117127	158167	129129	Albert Nile	2009	M			9-Aug				2009-S03	08-MY_2009-S03	8	128	3.6828	31.727	north	north
MY6_2009	08-MY	Moyo	128128	211211	133133	157157	191203	109109	173173	130130	127147	161167	109125	Albert Nile	2009	F			9-Aug				2009-S03	08-MY_2009-S03	8	129	3.6828	31.727	north	north
MY63_2009	08-MY	Moyo	122130	207209	133142	157160	191203	109109	173173	122126	121151	161164	111111	Albert Nile	2009	M			9-Aug				2009-S03	08-MY_2009-S03	8	130	3.6828	31.727	north	north
MY7_2009	08-MY	Moyo	130130	211211	121124	157157	188191	109109	173173	130130	127135	158161	125125	Albert Nile	2009	F			9-Aug				2009-S03	08-MY_2009-S03	8	131	3.6828	31.727	north	north
MY8_2009	08-MY	Moyo	142142	209211	121136	157157	194200	97106	173173	130130	115145	164164	111111	Albert Nile	2009	F			9-Aug				2009-S03	08-MY_2009-S03	8	132	3.6828	31.727	north	north
ORB_14_001	09-ORB	Orubakulemi	130130	207209	121142	157157	197203	109109	167167	126126	115115	161164	127127	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	133	3.6922	31.7799	nogroup	north
ORB_14_002	09-ORB	Orubakulemi	130132	211211	133142	157157	194194	109109	167173	126130	115125	161164	109119	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	134	3.6922	31.7799	north	north
ORB_14_003	09-ORB	Orubakulemi	120128	209209	121133	160163	194203	97106	173173	122130	131131	161164	111125	Albert Nile	2014	M	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	135	3.6922	31.7799	north	north
ORB_14_004	09-ORB	Orubakulemi	128128	209211	121133	157157	197197	109109	173173	130130	115117	161164	109121	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	136	3.6922	31.7799	north	north
ORB_14_005	09-ORB	Orubakulemi	120128	209209	133133	157157	194194	109112	173173	126126	115127	164167	111125	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	137	3.6922	31.7799	north	north
ORB_14_006	09-ORB	Orubakulemi	130130	209209	133139	157157	194194	109112	173173	126130	115115	158161	121129	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	138	3.6922	31.7799	north	north
ORB_14_007	09-ORB	Orubakulemi	126132	211211	121127	157157	194206	109109	167173	122122	115123	158161	127129	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	139	3.6922	31.7799	nogroup	north
ORB_14_008	09-ORB	Orubakulemi	116130	209209	121133	157163	194194	109109	173173	130130	115117	158158	111129	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	140	3.6922	31.7799	north	north
ORB_14_009	09-ORB	Orubakulemi	120130	211211	121127	157157	194203	109109	173173	130130	147149	161161	109125	Albert Nile	2014	M	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	141	3.6922	31.7799	north	north
ORB_14_010	09-ORB	Orubakulemi	128142	209211	121142	157157	194203	109109	173173	126130	139143	161164	111111	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	142	3.6922	31.7799	north	north
ORB_14_011	09-ORB	Orubakulemi	126130	211211	121121	157160	194194	100106	167173	122126	125125	161161	123123	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	143	3.6922	31.7799	north	north
ORB_14_012	09-ORB	Orubakulemi	116144	209211	133145	157160	194206	109109	167173	130130	115137	164164	125125	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	144	3.6922	31.7799	north	north
ORB_14_013	09-ORB	Orubakulemi	128142	209211	121133	160163	197203	106106	173173	122122	115115	164167	123129	Albert Nile	2014	M	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	145	3.6922	31.7799	north	north
ORB_14_014	09-ORB	Orubakulemi	128142	211211	121133	160163	194206	106106	167173	130130	115115	161167	111111	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	146	3.6922	31.7799	north	north
ORB_14_015	09-ORB	Orubakulemi	126130	209211	121133	157157	194206	106106	173173	122130	115115	158167	127129	Albert Nile	2014	M	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	147	3.6922	31.7799	nogroup	north
ORB_14_019	09-ORB	Orubakulemi	130130	209209	121133	157160	194194	109109	173173	130130	141147	164164	111111	Albert Nile	2014	F	10	0	6/19/14	3.69195	31.78017	Riverine	2014-S03	09-ORB_2014-S03	9	148	3.6922	31.7799	north	north
ORB_14_021	09-ORB	Orubakulemi	126128	211211	133133	160160	194197	109109	173173	122126	109117	161164	125125	Albert Nile	2014	F	11	0	6/19/14	3.69236	31.77981	Riverine	2014-S03	09-ORB_2014-S03	9	149	3.6922	31.7799	north	north
ORB_14_022	09-ORB	Orubakulemi	126128	209209	121145	157157	203206	109109	167173	122122	123125	161167	129129	Albert Nile	2014	M	9	0	6/19/14	3.69141	31.78036	Riverine	2014-S03	09-ORB_2014-S03	9	150	3.6922	31.7799	nogroup	north
ORB_14_023	09-ORB	Orubakulemi	128144	211211	133142	160160	194203	109109	167173	122122	0	161164	123125	Albert Nile	2014	F	9	0	6/19/14	3.69141	31.78036	Riverine	2014-S03	09-ORB_2014-S03	9	151	3.6922	31.7799	north	north
ORB_14_024	09-ORB	Orubakulemi	130142	209209	133145	157157	194197	109109	173173	126130	109115	158167	111111	Albert Nile	2014	F	9	0	6/19/14	3.69141	31.78036	Riverine	2014-S03	09-ORB_2014-S03	9	152	3.6922	31.7799	north	north
PAG_15_001	10-PAG	Pagirinya	126130	209211	121142	157160	191203	109109	173173	122126	141149	164173	109123	Ayugi River	2015	M	11	0	5/2/15	3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	153	3.3777	31.994	north	north
PAG_15_002	10-PAG	Pagirinya	132132	209211	121142	157157	191191	97109	167167	130130	115141	161164	111129	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	154	3.3777	31.994	north	north
PAG_15_004	10-PAG	Pagirinya	130130	207211	121133	148157	191203	97103	173173	122126	115143	158164	129129	Ayugi River	2015	M	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	155	3.3777	31.994	north	north
PAG_15_007	10-PAG	Pagirinya	120142	207207	133133	157157	191203	97097	167173	122130	147147	161161	123123	Ayugi River	2015	F	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	156	3.3777	31.994	nogroup	north
PAG_15_022	10-PAG	Pagirinya	116120	211211	121133	157160	203203	106106	167167	122126	109141	161167	109121	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	157	3.3777	31.994	north	north
PAG_15_030	10-PAG	Pagirinya	130130	211211	121121	157163	194194	106106	173173	130130	147149	161164	109109	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	158	3.3777	31.994	north	north
PAG_15_032	10-PAG	Pagirinya	130130	211211	133133	157157	194194	106106	167173	122122	125149	161161	123123	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	159	3.3777	31.994	north	north
PAG_15_038	10-PAG	Pagirinya	130130	207209	121121	157160	200203	106106	167167	126130	137137	161164	109111	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	160	3.3777	31.994	north	north
PAG_15_169	10-PAG	Pagirinya	128142	207209	121133	157163	200203	109109	173173	130130	117137	161161	109123	Ayugi River	2015	F	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	161	3.3777	31.994	north	north
PAG_15_170	10-PAG	Pagirinya	130130	209209	133142	157157	200203	97109	167173	126130	139147	161167	109109	Ayugi River	2015	F	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	162	3.3777	31.994	nogroup	north
PAG_15_171	10-PAG	Pagirinya	130130	211211	121133	157163	194203	106106	167173	130130	115147	161164	109129	Ayugi River	2015	M	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	163	3.3777	31.994	north	north
PAG_15_172	10-PAG	Pagirinya	130130	209209	133133	163163	203203	106106	173173	126126	141149	161161	109109	Ayugi River	2015	F	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	164	3.3777	31.994	north	north
PAG_15_174	10-PAG	Pagirinya	130142	207211	118118	157157	194203	109109	173173	126130	115149	161164	109111	Ayugi River	2015	M	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	165	3.3777	31.994	north	north
PAG_15_175	10-PAG	Pagirinya	130138	209211	121136	157157	191200	97109	173173	126130	115115	158161	109111	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	166	3.3777	31.994	north	north
PAG_15_200	10-PAG	Pagirinya	130130	209211	136142	157163	194203	109109	173173	126130	129143	161164	109111	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	167	3.3777	31.994	north	north
PAG_15_261	10-PAG	Pagirinya	120142	207211	121124	157157	194203	97097	173173	122130	113147	164167	109109	Ayugi River	2015	M	11	0		3.37748	31.9941	B /S	2015-S02	10-PAG_2015-S02	10	168	3.3777	31.994	north	north
PAG_15_262	10-PAG	Pagirinya	130130	207211	133142	157157	191203	109109	173173	126130	147147	158158	111123	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	169	3.3777	31.994	north	north
PAG_15_263	10-PAG	Pagirinya	130130	209211	121121	157157	191203	103106	167173	126130	143147	161164	125129	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	170	3.3777	31.994	north	north
PAG_15_279	10-PAG	Pagirinya	130130	209209	121133	157157	191203	106109	173173	122126	115141	164164	121121	Ayugi River	2015			0				B /S	2015-S02	10-PAG_2015-S02	10	171	3.3777	31.994	north	north
PAG_15_280	10-PAG	Pagirinya	130130	211211	124133	157157	191194	97109	167173	126130	137149	161161	123123	Ayugi River	2015	F	12	0		3.37793	31.99469	B /S	2015-S02	10-PAG_2015-S02	10	172	3.3777	31.994	north	north
OYA_15_014	11-OYA	Oringya	122158	207207	121133	157157	194203	106112	158173	122130	127129	158173	123125	Ayugi River	2015	M	3	0	5/1/21	3.48587	32.0108	B /S	2015-S02	11-OYA_2015-S02	11	173	3.4861	32.0105	north	north
OYA_15_016	11-OYA	Oringya	130130	209209	133133	157163	191200	109109	164173	122130	109115	161167	109109	Ayugi River	2015			0				B /S	2015-S02	11-OYA_2015-S02	11	174	3.4861	32.0105	north	north
OYA_15_017	11-OYA	Oringya	120130	209211	121142	157157	191203	103109	164173	126130	145147	158164	109109	Ayugi River	2015	M	3	0	5/1/21	3.48587	32.0108	B /S	2015-S02	11-OYA_2015-S02	11	175	3.4861	32.0105	north	north
OYA_15_018	11-OYA	Oringya	130130	207209	121133	157157	191203	109109	164173	126126	115143	161161	109109	Ayugi River	2015	M	3	0	5/1/21	3.48587	32.0108	B /S	2015-S02	11-OYA_2015-S02	11	176	3.4861	32.0105	north	north
OYA_15_023	11-OYA	Oringya	130142	207211	133142	157157	191197	109109	167167	126130	115153	164167	109129	Ayugi River	2015			0				B /S	2015-S02	11-OYA_2015-S02	11	177	3.4861	32.0105	nogroup	north
OYA_15_027	11-OYA	Oringya	130130	209209	121142	157157	191194	103109	173173	122126	137149	161164	109111	Ayugi River	2015	F	6	0	4/30/21	3.48715	32.00874	B /S	2015-S02	11-OYA_2015-S02	11	178	3.4861	32.0105	north	north
OYA_15_028	11-OYA	Oringya	130134	209209	121142	157157	191191	109109	167173	130130	115115	167173	109125	Ayugi River	2015	M	2	0	5/1/21			B /S	2015-S02	11-OYA_2015-S02	11	179	3.4861	32.0105	north	north
OYA_15_219	11-OYA	Oringya	122130	209211	121121	157157	191200	97109	173173	122130	121153	158161	111111	Ayugi River	2015	F	3	0	5/1/21	3.48587	32.0108	B /S	2015-S02	11-OYA_2015-S02	11	180	3.4861	32.0105	north	north
OYA_15_260	11-OYA	Oringya	142142	209209	121142	157163	191194	106106	173173	122130	115115	161164	109123	Ayugi River	2015	M	20	0				B /S	2015-S02	11-OYA_2015-S02	11	181	3.4861	32.0105	north	north
OLO_14_003	12-OLO	Olobo	130142	209211	121133	157157	191200	103109	173173	126130	115149	164164	109111	Ayugi River	2014	F	5	0	8/2/14	3.48696	32.00938	R/B/S	2014-S03	12-OLO_2014-S03	12	182	3.4016	32.011	north	north
OLO_14_005	12-OLO	Olobo	130130	209211	121121	157157	194203	97103	173173	126126	115115	161167	111123	Ayugi River	2014	M	5	0	8/2/14	3.48696	32.00938	R/B/S	2014-S03	12-OLO_2014-S03	12	183	3.4016	32.011	north	north
OLO_14_006	12-OLO	Olobo	130130	209211	121142	157163	188200	103106	167173	122130	125125	161161	111121	Ayugi River	2014	M	5	0	8/2/14	3.48696	32.00938	R/B/S	2014-S03	12-OLO_2014-S03	12	184	3.4016	32.011	north	north
OLO_14_007	12-OLO	Olobo	130130	211211	121121	157157	191203	97103	167173	126130	115115	158164	111121	Ayugi River	2014	M	5	0	8/2/14	3.48696	32.00938	R/B/S	2014-S03	12-OLO_2014-S03	12	185	3.4016	32.011	north	north
OLO_14_008	12-OLO	Olobo	130130	209211	133133	157157	194194	97109	173173	122130	115115	164167	109123	Ayugi River	2014	F	5	0	8/2/14	3.48696	32.00938	R/B/S	2014-S03	12-OLO_2014-S03	12	186	3.4016	32.011	north	north
OLO_14_016	12-OLO	Olobo	130142	207211	121121	157157	194194	103106	167173	126126	149149	161167	109111	Ayugi River	2014	F	7	0	8/2/14	3.483	32.01183	R/B/S	2014-S03	12-OLO_2014-S03	12	187	3.4016	32.011	north	north
OLO_14_023	12-OLO	Olobo	130130	211211	121142	157157	191200	103106	173173	126130	115147	161167	111111	Ayugi River	2014	F	1	0	8/2/14	3.48845	32.01146	R/B/S	2014-S03	12-OLO_2014-S03	12	188	3.4016	32.011	north	north
OLO_14_025	12-OLO	Olobo	130130	209211	121133	157157	191203	106106	173173	126130	137149	158164	111125	Ayugi River	2014	F	3	0	8/2/14	3.48529	32.01155	R/B/S	2014-S03	12-OLO_2014-S03	12	189	3.4016	32.011	north	north
OLO_14_030	12-OLO	Olobo	130130	209209	121133	157163	194203	109109	167173	126126	115115	161164	109125	Ayugi River	2014	F	9	0	8/2/14	3.48263	32.0121	R/B/S	2014-S03	12-OLO_2014-S03	12	190	3.4016	32.011	north	north
OLO_14_031	12-OLO	Olobo	130142	211211	121166	157157	194203	97106	173173	126130	115145	161161	121125	Ayugi River	2014	M	9	0	8/2/14	3.48263	32.0121	R/B/S	2014-S03	12-OLO_2014-S03	12	191	3.4016	32.011	north	north
OLO_14_033	12-OLO	Olobo	120130	207207	121142	157163	188194	0	173173	122130	115145	161161	111111	Ayugi River	2014	F	9	0	8/2/14	3.48263	32.0121	R/B/S	2014-S03	12-OLO_2014-S03	12	192	3.4016	32.011	nogroup	north
OLO_14_038	12-OLO	Olobo	130130	207211	121121	157157	191200	106109	167173	122126	147149	161164	109111	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	193	3.4016	32.011	north	north
OLO_14_040	12-OLO	Olobo	0	209211	133133	157157	200203	97103	167173	126130	117147	164164	109111	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	194	3.4016	32.011	north	north
OLO_14_043	12-OLO	Olobo	130130	211211	121121	163163	194194	97109	173173	122130	113141	161173	109109	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	195	3.4016	32.011	north	north
OLO_14_044	12-OLO	Olobo	130130	209211	121127	157160	191197	109109	167167	126126	147153	167167	109111	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	196	3.4016	32.011	north	north
OLO_14_051	12-OLO	Olobo	142142	207211	121142	163163	194197	97106	173173	126126	115153	161161	109111	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	197	3.4016	32.011	north	north
OLO_14_053	12-OLO	Olobo	126130	209211	121121	157157	200203	97103	173173	126130	141147	167173	111111	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	198	3.4016	32.011	north	north
OLO_14_058	12-OLO	Olobo	126130	207211	121142	157157	194194	109109	167173	122130	113141	164173	111125	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	199	3.4016	32.011	north	north
OLO_14_059	12-OLO	Olobo	130142	211211	121142	157157	191194	100100	173173	124128	113137	161164	109125	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	200	3.4016	32.011	north	north
OLO_14_064	12-OLO	Olobo	130130	209211	121121	157157	194194	97109	167173	122130	115115	161161	109111	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	201	3.4016	32.011	north	north
OLO_14_065	12-OLO	Olobo	130130	211211	121121	157157	191194	103106	167173	122126	115141	161161	109125	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	202	3.4016	32.011	north	north
OLO_14_074	12-OLO	Olobo	130130	209211	121142	157157	194194	109109	167173	130130	113115	164164	109125	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	203	3.4016	32.011	north	north
OLO_14_075	12-OLO	Olobo	126130	209211	121136	157157	194194	97106	173173	122130	141149	164167	111111	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	204	3.4016	32.011	north	north
OLO_14_081	12-OLO	Olobo	130130	209211	133133	157160	194194	97106	167173	122126	115141	161164	111123	Ayugi River	2014								2014-S03	12-OLO_2014-S03	12	205	3.4016	32.011	north	north
GOR_14_001	13-GOR	Gorodona	130130	209211	121133	157157	194200	106106	167173	122130	137149	158164	109123	Unyama River	2014	F	2	0	7/29/14	3.26629	32.20771	Riverine	2014-S03	13-GOR_2014-S03	13	206	3.266	32.2081	north	north
GOR_14_002	13-GOR	Gorodona	130130	211211	121139	157157	191203	109109	167173	126130	115143	158161	109109	Unyama River	2014	F	2	0	7/29/14	3.26629	32.20771	Riverine	2014-S03	13-GOR_2014-S03	13	207	3.266	32.2081	north	north
GOR_14_003	13-GOR	Gorodona	130130	211211	121133	148157	191203	109109	173173	126130	115149	164167	109119	Unyama River	2014	M	2	0	7/29/14	3.26629	32.20771	Riverine	2014-S03	13-GOR_2014-S03	13	208	3.266	32.2081	north	north
GOR_14_011	13-GOR	Gorodona	130142	207207	133133	148157	191194	106106	167173	128130	115115	158161	109109	Unyama River	2014	F	7	0	7/29/14	3.26621	32.20811	Riverine	2014-S03	13-GOR_2014-S03	13	209	3.266	32.2081	north	north
GOR_14_012	13-GOR	Gorodona	130130	211211	121121	157157	191194	106109	173173	130130	139147	158167	125125	Unyama River	2014	F	7	0	7/29/14	3.26621	32.20811	Riverine	2014-S03	13-GOR_2014-S03	13	210	3.266	32.2081	north	north
GOR_14_014	13-GOR	Gorodona	130142	207209	121133	157157	203203	109109	167173	130130	115115	167173	109125	Unyama River	2014	F	7	0	7/29/14	3.26621	32.20811	Riverine	2014-S03	13-GOR_2014-S03	13	211	3.266	32.2081	north	north
GOR_14_015	13-GOR	Gorodona	130142	211211	121127	157157	194194	103109	173173	126130	115149	161164	111125	Unyama River	2014	F	7	0	7/29/14	3.26621	32.20811	Riverine	2014-S03	13-GOR_2014-S03	13	212	3.266	32.2081	north	north
GOR_14_017	13-GOR	Gorodona	130130	211211	121133	157163	191191	103109	167173	126130	115149	158161	109111	Unyama River	2014	F	7	0	7/29/14	3.26621	32.20811	Riverine	2014-S03	13-GOR_2014-S03	13	213	3.266	32.2081	north	north
