"Var1","Var2","CSEdistance","lat1","long1","lat2","long2","Pop1_cluster","Pop2_cluster","pix_dist","BIO1_mean","BIO2_mean","BIO3_mean","BIO4_mean","BIO5_mean","BIO6_mean","BIO7_mean","BIO8S_mean","BIO9S_mean","BIO10S_mean","BIO11S_mean","BIO12_mean","BIO13_mean","BIO14_mean","BIO15_mean","BIO16S_mean","BIO17S_mean","BIO18S_mean","BIO19S_mean","alt_mean","slope_mean","riv_3km_mean","samp_20km_mean","lakes_mean","BIO1_median","BIO2_median","BIO3_median","BIO4_median","BIO5_median","BIO6_median","BIO7_median","BIO8S_median","BIO9S_median","BIO10S_median","BIO11S_median","BIO12_median","BIO13_median","BIO14_median","BIO15_median","BIO16S_median","BIO17S_median","BIO18S_median","BIO19S_median","alt_median","slope_median","riv_3km_median","samp_20km_median","lakes_median","BIO1_mode","BIO2_mode","BIO3_mode","BIO4_mode","BIO5_mode","BIO6_mode","BIO7_mode","BIO8S_mode","BIO9S_mode","BIO10S_mode","BIO11S_mode","BIO12_mode","BIO13_mode","BIO14_mode","BIO15_mode","BIO16S_mode","BIO17S_mode","BIO18S_mode","BIO19S_mode","alt_mode","slope_mode","riv_3km_mode","samp_20km_mode","lakes_mode"
"57-KG","72-JN",0.459559110693558,-0.2267,32.1083,1.3367,32.7247,"south","south",317,2950.33296083276,65.8682527632367,70.8929210626741,688.777135614341,3002.91745197284,2908.3806529722,94.5368034531265,126.16482690757,99.2026812797089,211.536277554389,92.9424289498795,1669.80073812106,376.073606376768,37.1288117790824,72.5502095026925,2953.00903166281,2946.89010822284,2948.70057577139,2947.7223982465,1138.22637342579,2.47303341348782,1.04657048443827e-12,2.60106385054549e-12,0.0347003154574132,2947.83325195312,64.6944427490234,71.3106231689453,626.285766601562,2997.66674804688,2907.16674804688,91.1666641235352,123.888885498047,100.583335876465,213.58332824707,93.75,1678,381,38.3333320617676,72.3849487304688,2949.8056640625,2946.83325195312,2947.66674804688,2947.66674804688,1133.861328125,1.6417738199234,8.12301831701334e-13,7.76722382158507e-13,0,2942.15283203125,54.1111106872559,68.4469680786133,504.453826904297,2986.16674804688,2906.83325195312,73.5,116.305557250977,111.75,217.16667175293,102.25,1534.83337402344,359.333343505859,41.6666679382324,75.0233840942383,2948.36108398438,2946.83325195312,2947,2951.66674804688,1040.35705566406,0.675613343715668,1.1984533374379e-12,5.84295502606413e-12,0
"65-BZ","72-JN",0.369537185182835,0.1716,33.1883,1.3367,32.7247,"south","south",223,2953.68569248353,66.6542724643588,66.1142842587869,830.662068593662,3011.18385102824,2909.97682306264,101.207025690464,116.749377160863,108.346786122686,196.566891246847,92.1285500975468,1575.98057111389,340.690583233341,36.7010464176469,68.3257539176086,2958.19420018217,2947.31352473374,2950.54672172786,2948.2996952074,1104.66500402887,2.05896093610689,9.76868649164411e-13,7.2310547003018e-12,0.0807174887892377,2954.26391601562,70.2222213745117,66.3100814819336,801.732849121094,3013.16674804688,2909,104.833335876465,116,111.333335876465,197.83332824707,96.6666641235352,1568.33337402344,343,37.6666679382324,68.9997024536133,2958.41674804688,2948.08325195312,2951.16674804688,2949.16674804688,1081.90356445312,1.51440668106079,9.5102213864412e-13,5.27749502085562e-12,0,2961.3056640625,83.9722213745117,65.5644226074219,1223.47021484375,2993.33325195312,2909,121.833335876465,100.444442749023,111.416664123535,196.41667175293,104.083335876465,1480.66662597656,326.666656494141,39.5,74.8795623779297,2968.52783203125,2944.41674804688,2947.16674804688,2954.5,1134.05932617188,0.442344486713409,1.52264865212887e-12,5.86199231517037e-12,0
"68-LI","72-JN",0.34458245903305,0.3168,33.3532,1.3367,32.7247,"south","south",203,2955.74325666756,73.4250821080701,66.0714963715652,924.875602534252,3020.033663745,2908.35797630272,111.675697740076,119.131225999353,115.206485954999,203.309523558969,96.987274357838,1619.27175437288,341.369456775083,36.2438424303027,67.0420635392513,2960.94034189309,2948.40844846829,2952.00984500077,2949.4380159425,1089.53937819908,1.72384905260059,8.60815423562665e-13,6.29351334154518e-12,0.0492610837438424,2956.1943359375,77.1944427490234,66.1693344116211,932.231689453125,3022.5,2908.16674804688,116.666664123535,119.833335876465,115.333335876465,203.33332824707,98.5,1615.66662597656,340.666656494141,37,65.4908218383789,2961.38891601562,2948.83325195312,2952.33325195312,2949.91674804688,1078.63330078125,1.51335144042969,5.18779897512589e-13,3.9238499602301e-12,0,2962.75,83.25,64.89697265625,1199.42687988281,3039.66674804688,2909.66674804688,130.16667175293,96.5833358764648,108.916664123535,211.66667175293,103.5,1655.33337402344,335,37,74.8795623779297,2961.27783203125,2948.83325195312,2956.33325195312,2954.91674804688,1040.94067382812,0.442344486713409,0,5.86199231517037e-12,0
"62-NS","72-JN",0.384786751424276,-0.0956,32.6296,1.3367,32.7247,"south","south",208,2952.48500882662,58.8061564427156,66.0996938118568,749.2203540802,3002.38060936561,2913.17949148325,89.2011220088372,113.681891147907,97.9695511414455,184.636618467478,85.3725961538462,1499.65785393348,328.05929521414,34.5729166544401,69.622770859645,2956.26535621056,2947.16387000451,2950.00040377103,2948.10737257737,1104.32683797983,1.64179933103934,1.81449603819608e-12,7.66246349166069e-12,0.110576923076923,2950.00695800781,61.75,66.2554664611816,684.359130859375,3000.91674804688,2909.66674804688,91.6666679382324,113.055557250977,109.083332061768,194.375,97.5416679382324,1519.25,337.166656494141,34.5833339691162,69.4108238220215,2953.375,2945.33325195312,2947.91674804688,2946.41674804688,1122.33129882812,1.03815430402756,1.57302968394057e-12,4.64550143144948e-12,0,2947.91674804688,83.9722213745117,64.9239654541016,494.120849609375,3039.83325195312,2908.66674804688,45.8333320617676,110.277778625488,109.25,199.75,101.75,1480.66662597656,344.666656494141,26.5,74.8795623779297,2950.4443359375,2944.08325195312,2946.5,2945,1040.94067382812,0.442344486713409,1.52264865212887e-12,5.86199231517037e-12,0
"50-KB","72-JN",0.483555831747739,0.9772,30.5465,1.3367,32.7247,"south","south",305,2959.47907834913,84.2052368414207,68.777385899278,1070.68967405225,3032.22732613986,2908.27923603996,123.948087473385,107.968761306513,108.828688649662,242.109016143299,112.219945488601,1630.92732373847,402.033880114946,27.1459016143299,78.191398470519,2963.49262775359,2954.81857870133,2957.07459736808,2955.09016393443,1077.29150750832,2.87739653943992,1.83589350815091e-12,1.75139877057766e-12,0,2960.1943359375,84.3611145019531,68.9701995849609,1089.18872070312,3033.83325195312,2908.16674804688,125.166664123535,106.055557250977,109.333335876465,233.41667175293,110.333335876465,1602.16662597656,389.5,26.8333339691162,78.1454544067383,2964.16674804688,2954.66674804688,2957.16674804688,2955.08325195312,1076.2734375,2.05020475387573,1.80083790761454e-12,1.34163145003308e-12,0,2962.125,84.8888854980469,68.2147064208984,1088.06713867188,3036.66674804688,2908.16674804688,126.5,112.222221374512,104.583335876465,225.41667175293,103.5,1677.33337402344,385.166656494141,25.1666660308838,79.1648635864258,2966.38891601562,2957.41674804688,2959.41674804688,2955.33325195312,1089.94189453125,4.55858659744263,2.99850124113946e-13,2.53987538737389e-14,0
"59-EB","72-JN",0.38587774404914,0.0823,32.4852,1.3367,32.7247,"south","south",180,2952.58398573134,69.5886572731866,68.0608577728271,822.324127366808,3010.94814181858,2907.65925971137,103.288888910082,119.393518659804,108.245833163791,206.742593044705,99.4879630406698,1642.62685546875,371.892593044705,37.9277779473199,71.9504828982883,2956.43272569444,2947.45046657986,2950.05462375217,2948.31898057726,1121.50824720595,2.45214936422805,9.1475318603455e-13,3.57828790187378e-12,0.00555555555555556,2953.48608398438,75.2083358764648,68.5343742370605,820.618041992188,3015.33337402344,2906.83325195312,109.916664123535,118.458332061768,111.208332061768,207.75,102.916664123535,1641.41668701172,374.91667175293,38,72.525577545166,2956.97216796875,2949.04162597656,2951.20837402344,2949.91674804688,1108.14916992188,1.88375902175903,7.50450998001848e-13,1.70640541627409e-12,0,2959.625,83.9444427490234,65.6907730102539,1036.45239257812,3035,2907,130.66667175293,109.027778625488,114.916664123535,205.75,108.416664123535,1724.33337402344,394,42,74.8795623779297,2964.86108398438,2952.58325195312,2953.58325195312,2953,1040.94067382812,0.442344486713409,1.52264865212887e-12,5.86199231517037e-12,0
"54-MS","72-JN",0.510969993700435,1.6303,31.691,1.3367,32.7247,"south","south",160,2963.09227294922,85.513714838028,65.0941002845764,1261.66854629517,3041.67604827881,2909.32813873291,132.347916412354,98.529514169693,111.92343711853,230.309375095367,112.43645825386,1562.77812576294,384.373959350586,21.5968750596046,78.7150912284851,2969.29409484863,2955.14480133057,2958.75102844238,2955.61667022705,1060.79918746948,1.10176268768628,1.59036433714624e-12,3.80460279776553e-12,0.0125,2963.53479003906,85.6111145019531,64.889045715332,1261.76336669922,3041.83325195312,2909.66674804688,132.33332824707,96.1388893127441,109.833332061768,221.66667175293,109.541667938232,1515.33331298828,368.75,21.1666660308838,78.0405769348145,2970,2955.25,2959.08325195312,2955.83325195312,1049.69030761719,0.821203947067261,1.45791202461193e-12,4.15400721633097e-12,0,2964.0693359375,86.1666641235352,65.1115646362305,1292.31872558594,3041.16674804688,2909.66674804688,133.5,95.0555572509766,105.416664123535,254,125.333335876465,1462.16662597656,363,20.8333339691162,82.6763610839844,2971.02783203125,2956.16674804688,2959.08325195312,2956,1127.09252929688,2.80396842956543,2.86685856532107e-14,6.20249424737596e-12,0
"58-SS","72-JN",0.461601573795619,-0.5022,32.1691,1.3367,32.7247,"south","south",370,2949.67805769637,61.6007883123449,71.0984256641285,642.627876817858,2998.39324126372,2910.19504460515,88.1981982772415,125.612688013025,92.9315314627982,203.785585351892,86.4272521766456,1621.54549593539,363.054053765374,35.2040540385891,72.3563660080368,2952.12583271748,2946.49368665541,2948.23693781672,2947.33580949113,1139.71628286001,2.37537886193567,1.30761141000532e-12,3.64301677474962e-12,0.0513513513513514,2947.3125,59.7777767181396,71.6046905517578,559.198760986328,2990.16662597656,2907.83325195312,83.8333320617676,123.875,97.5833320617676,209.125,92.0833320617676,1644.33337402344,372,37,71.8684768676758,2948.36108398438,2946.08325195312,2947,2946.91674804688,1134.05932617188,1.64413475990295,1.11462336756241e-12,1.5437244039497e-12,0,2947.125,54.1111106872559,68.4469680786133,376.949340820312,2986.16674804688,2906.83325195312,73.5,116.305557250977,111.75,217.16667175293,102.25,1534.83337402344,359.333343505859,41.6666679382324,75.0233840942383,2948.02783203125,2944.91674804688,2946.5,2945.83325195312,1133.76904296875,0.675613343715668,1.1984533374379e-12,5.84295502606413e-12,0
"51-MF","72-JN",0.417747523365705,2.272,31.6362,1.3367,32.7247,"south","south",243,2968.3298791956,86.3325900168085,64.0461778209043,1369.35774588879,3049.53498243795,2913.70438589088,135.830589953764,84.9885687023524,109.754115132147,218.758572802132,109.83710548809,1428.54046505273,357.624829202032,15.8155006322351,81.0599920327771,2975.1990208253,2959.27708353427,2963.71569974923,2959.6011656459,992.677259657118,1.38814255020508,1.79773605597223e-12,2.51071516231204e-12,0.0205761316872428,2965.36108398438,86.6111145019531,64.1760787963867,1368.45007324219,3046.16674804688,2910.66674804688,136.16667175293,88,108.25,214.66667175293,108,1423.83337402344,353.666656494141,15.1666669845581,82.0779571533203,2972.13891601562,2956.5,2960.66674804688,2956.83325195312,1037.31372070312,1.06418752670288,1.69813111055434e-12,2.06781510317389e-12,0,2965.54174804688,87.3888854980469,64.2905578613281,1372.197265625,3045.83325195312,2910.16674804688,135,93.4444427490234,104.5,214.91667175293,104.25,1411.66662597656,339.833343505859,8.83333301544189,85.423698425293,2972.33325195312,2956.83325195312,2960.75,2956,637.341430664062,0.000988409738056362,1.92589101946899e-14,5.85270070255217e-12,0
"60-NA","72-JN",0.373486922252031,0.0703,32.5085,1.3367,32.7247,"south","south",178,2952.49090644751,69.1294474226705,67.9355015701123,820.71923125192,3010.53277793627,2907.77153375176,102.76123604078,118.94413217266,107.622190711204,205.33239728949,98.6807115961996,1633.51217617078,368.878277553601,37.7284644051884,71.7927619848358,2956.34504202511,2947.33147301835,2949.95271215546,2948.20458435744,1122.69971937544,2.46416866712356,9.8969153146797e-13,3.89348807091686e-12,0,2953.11804199219,74.5416641235352,68.4068489074707,811.631530761719,3014.33337402344,2906.75,108.833335876465,118.138889312744,110.291667938232,206.75,101.958332061768,1641.91668701172,373.416656494141,38.25,72.3531761169434,2956.72229003906,2948.5,2950.75,2949.33325195312,1108.87463378906,1.79395359754562,7.62909998846747e-13,1.8630239495207e-12,0,2959.625,83.9444427490234,65.6907730102539,1036.45239257812,3035,2905.83325195312,130.66667175293,109.027778625488,107.416664123535,219.58332824707,105.75,1683.83337402344,387.333343505859,39.5,74.8795623779297,2964.86108398438,2952.58325195312,2953.58325195312,2953,1040.94067382812,0.442344486713409,1.52264865212887e-12,5.86199231517037e-12,0
"56-MA","72-JN",0.480450484010399,-0.3564,31.9852,1.3367,32.7247,"south","south",306,2950.53724022161,66.7603940153434,70.8333482430651,699.263115278256,3003.95914553973,2908.0838766659,95.8752724641289,126.231754178315,100.207788592071,212.794117497463,94.0604575038735,1676.59368258208,378.355119593003,37.3703703849144,72.6010075737448,2953.2647066802,2947.03430255566,2948.86301317402,2947.86574340022,1137.46749419169,2.50826081070361,8.7433014253265e-13,2.22242080534605e-12,0.0196078431372549,2948.30554199219,65.6388893127441,71.2041625976562,647.012634277344,3000.66674804688,2907,93.25,124.458332061768,101.291667938232,213.958335876465,94.4583320617676,1678.16668701172,381.58332824707,38.5,72.4356842041016,2950.33337402344,2947.08325195312,2947.66674804688,2947.91674804688,1131.34210205078,1.67937755584717,6.55802370958317e-13,6.92671262144881e-13,0,2942.15283203125,54.1111106872559,68.4469680786133,504.453826904297,2986.16674804688,2906.83325195312,73.5,116.305557250977,111.75,217.16667175293,102.25,1488.16662597656,359.333343505859,41.6666679382324,75.0233840942383,2948.36108398438,2946.83325195312,2947.66674804688,2947.75,1040.35705566406,0.675613343715668,1.1984533374379e-12,5.84295502606413e-12,0
"70-MGG","72-JN",0.362023042468673,0.4222,33.4559,1.3367,32.7247,"south","south",199,2955.79902319213,75.5506003490045,66.0685604613031,952.058731769198,3022.17085181768,2907.28393186636,114.886934520012,118.708682458005,119.891122405852,209.074958149512,100.524287966628,1651.53015075377,355.160802946618,36.23031829949,67.9291017426917,2961.19765821294,2948.18466477897,2951.89279772888,2949.20980267549,1095.06548980253,1.63971948443945,6.82793217619921e-13,5.3194070656441e-12,0,2955.5693359375,77.8888854980469,66.2414093017578,952.084594726562,3023.33325195312,2907.16674804688,117.666664123535,119.444442749023,119,207.41667175293,100.5,1654.83337402344,355.666656494141,36.8333320617676,67.2290191650391,2960.88891601562,2948,2951.66674804688,2949.08325195312,1089.24304199219,1.68385696411133,3.09316699857731e-13,3.26082823937091e-12,0,2955.45825195312,83.25,64.89697265625,1199.42687988281,3039.66674804688,2909.66674804688,130.16667175293,96.5833358764648,113.416664123535,203.91667175293,92.6666641235352,1655.33337402344,358.166656494141,40.5,74.8795623779297,2959.4443359375,2954.25,2956.33325195312,2954.91674804688,1040.94067382812,0.442344486713409,0,5.86199231517037e-12,0
"66-BY","72-JN",0.360716674293617,0.0675,33.2684,1.3367,32.7247,"south","south",231,2953.36962045116,65.5719696144005,66.0076752534676,820.32029796782,3009.91269383286,2910.25324358259,99.6594519181685,117.007094643333,107.906204752076,196.900432900433,91.7135642080596,1575.59523968057,340.026695812935,36.7222222910299,68.2871172190745,2957.83418306953,2947.03607045624,2950.26732341552,2948.02199485085,1108.71631176441,2.12211638684562,1.07517180193443e-12,7.43216127277522e-12,0.0735930735930736,2953.97216796875,69.2222213745117,66.2762603759766,788.647521972656,3012.83325195312,2909,103.5,115.777778625488,110.666664123535,197.83332824707,96.4166641235352,1568.33337402344,343,38,68.6234283447266,2958.22216796875,2947.83325195312,2950.91674804688,2948.91674804688,1087.05493164062,1.59733939170837,9.81250670994971e-13,5.4804394529484e-12,0,2949.51391601562,83.9722213745117,65.5644226074219,1223.47021484375,2980.66674804688,2909,121.833335876465,100.444442749023,111.416664123535,196.41667175293,104.083335876465,1480.66662597656,326.666656494141,36.6666679382324,74.8795623779297,2968.52783203125,2944.58325195312,2951.41674804688,2945.58325195312,1040.94067382812,0.442344486713409,1.52264865212887e-12,5.86199231517037e-12,0
"61-KO","73-IGG",0.352507851461278,-0.0911,32.6879,0.7312,33.5861,"south","south",215,2947.75619662972,51.8052972039511,65.9520609833473,636.606719402934,2991.08216524346,2912.40542787064,78.6767441150754,122.920801384504,97.5732556187829,183.925581821176,78.9771317947743,1538.29147154342,320.068992579261,37.8643410793571,65.9046092366063,2951.20231990371,2942.60504292333,2945.47945471475,2943.61628361192,1158.07244674328,2.87627854280195,1.71674276119213e-12,1.20772928560397e-11,0.0883720930232558,2947.1943359375,52.2222213745117,66.4002304077148,618.534973144531,2986.33325195312,2909.5,79.1666641235352,121.666664123535,100.25,187.25,80.6666641235352,1549.33337402344,321.166656494141,38.3333320617676,65.3051605224609,2949.83325195312,2943.08325195312,2945.58325195312,2944.08325195312,1148.4765625,2.69594931602478,1.30555657430753e-12,1.12255951062457e-11,0,2947.91674804688,72.7777786254883,66.6681060791016,494.120849609375,3004.5,2908.83325195312,109,109.444442749023,107.416664123535,213.66667175293,84,1726.33337402344,317.5,38.3333320617676,65.1191864013672,2950.4443359375,2944.08325195312,2946.5,2945,1063.28796386719,1.03471171855927,3.2895899546026e-12,1.12368673393926e-11,0
"50-KB","73-IGG",0.487891957975274,0.9772,30.5465,0.7312,33.5861,"south","south",396,2955.28696634312,80.6033950767132,69.3248266354956,919.423418912021,3022.81817750256,2905.57954792061,117.238636517766,120.849397100583,112.695075719043,227.904461484967,106.796506727585,1703.74621212121,388.441077646583,36.633417510023,71.9620565838284,2959.09638314295,2950.55934158479,2952.80009075126,2951.2184368095,1110.91026706888,2.2237997384121,1.03650067095947e-12,1.40881458375852e-12,0,2955.79174804688,80.5138893127441,69.269287109375,907.203430175781,3023.33325195312,2905.83325195312,117.5,120.666664123535,112.916664123535,226.5,105.083335876465,1702.33331298828,384.833343505859,36.3333320617676,72.9019927978516,2959.9443359375,2950.75,2952.91674804688,2951.41674804688,1100.90582275391,1.77034741640091,7.44663309964685e-13,3.11338167703276e-13,0,2956.20825195312,84.1666641235352,72.4995346069336,879.896545410156,3024.33325195312,2906.16674804688,117.833335876465,123.861114501953,95.5833358764648,214,104.5,1708.5,378,32.5,72.3642349243164,2960.58325195312,2951.58325195312,2954.75,2952.16674804688,625.777099609375,0.774511456489563,0,0,0
"51-MF","73-IGG",0.422664255032515,2.272,31.6362,0.7312,33.5861,"south","south",420,2964.3447445824,84.0640210287912,64.6457691283453,1244.26424429757,3041.9138898577,2911.03055478051,130.883333424159,96.6549602236067,114.840079189482,213.029761795771,106.216071428571,1504.64404558454,354.338492111933,23.2051586537134,75.8499818892706,2970.9601242792,2955.36209833054,2959.74146612258,2956.00099051339,1024.81892496745,1.33118040534291,1.45131674136457e-12,2.8008668593997e-12,0.0119047619047619,2963.35766601562,84.8611145019531,64.6462860107422,1252.43310546875,3042,2909.33325195312,132.33332824707,94.5,113.416664123535,210.166664123535,104.666664123535,1499,353.666656494141,23.3333339691162,76.6733436584473,2970.04174804688,2954.5,2958.75,2955.08325195312,1050.11901855469,1.19367921352386,1.23974176194017e-12,2.06736299086796e-12,0,2965.54174804688,87.3888854980469,64.2905578613281,1372.197265625,3045.83325195312,2909.33325195312,135,93.4444427490234,110.833335876465,214.91667175293,104.25,1518,378.833343505859,8.83333301544189,85.423698425293,2972.33325195312,2956.83325195312,2960.75,2956,637.341430664062,0.000988409738056362,1.92589101946899e-14,5.85270070255217e-12,0
"59-EB","73-IGG",0.351681995633062,0.0823,32.4852,0.7312,33.5861,"south","south",211,2948.4756021364,57.2413771751368,67.238113367162,663.07942742081,2995.93602821386,2910.22906985893,85.70695108712,125.41232231104,104.872827755896,194.714454976303,87.35347554356,1612.89415693961,341.466825078449,40.7424961017771,66.7066508469423,2951.96669389625,2943.3680888533,2946.16705929725,2944.38743613004,1149.86841051725,3.49443129778473,1.20997540609183e-12,9.43174323117905e-12,0.00947867298578199,2948.27783203125,56.6388893127441,67.06884765625,649.813598632812,2994,2910,84.6666641235352,124.75,101.25,192,85.9166641235352,1592,342,40.3333320617676,67.2351989746094,2951.58325195312,2943.41674804688,2946,2944.41674804688,1147.12976074219,2.8399600982666,1.10028316752803e-12,9.94610817317554e-12,0,2948.88891601562,60.1666679382324,66.591552734375,764.723876953125,3006.66674804688,2909.33325195312,98.1666641235352,113.944442749023,98.3333358764648,206.91667175293,106.25,1532,354.166656494141,42.5,64.1199645996094,2953.88891601562,2944.58325195312,2946.5,2944.16674804688,1080.45288085938,1.44560921192169,1.4111052549972e-13,1.00969736044343e-11,0
"70-MGG","73-IGG",0.185675580226729,0.4222,33.4559,0.7312,33.5861,"south","south",54,2951.83411548756,66.5205763357657,66.4534652144821,776.983219853154,3009.19443088108,2908.79319932726,100.401234379521,124.938270710133,114.416666666667,203.652778342918,89.0200614929199,1647.51851851852,337.314814814815,40.7623457025599,64.0499333982115,2956.59824399595,2944.72685637297,2948.35956940828,2945.80710177951,1126.81111653646,1.76387333428418,1.36897398829024e-12,1.34550055318051e-11,0,2951.91674804688,66.7777786254883,66.4498329162598,772.589935302734,3009.5,2908.83325195312,100.75,121.625,114.125,201.41667175293,89,1634.33331298828,340.25,40.25,64.1072273254395,2956.625,2944.75,2948.5,2945.91662597656,1124.85949707031,1.79382479190826,1.39701363541592e-12,1.28451667705254e-11,0,2954.11108398438,74.4444427490234,66.1308746337891,893.998962402344,3020.5,2908.33325195312,109.5,118.472221374512,111.25,193.33332824707,91,1593,322,40.1666679382324,61.4631309509277,2962.02783203125,2947.66674804688,2952.58325195312,2948.75,1059.21008300781,0.642016708850861,3.31643805299986e-12,1.13438303889213e-11,0
"64-KL","73-IGG",0.310081049473837,0.1667,32.7667,0.7312,33.5861,"south","south",166,2948.36357833678,58.2853917960661,66.6072841782168,685.810165956796,2997.34537662368,2909.45682387754,87.8885541479272,125.407128115734,106.59236921747,194.693775406803,86.251003954784,1611.87148643402,337.184738710702,40.3042168215097,65.6783793805593,2952.15646325536,2942.75100744776,2945.7640527932,2943.79117446348,1159.19507277156,3.35230533940246,1.07676209957562e-12,9.83485210104942e-12,0,2948.30554199219,59.0555553436279,66.6600189208984,680.671325683594,2997.91662597656,2909,88.5,124.611114501953,104.75,193.625,84.8333320617676,1600.08337402344,341.41667175293,39.75,65.0978202819824,2952.125,2942.83337402344,2945.70837402344,2943.83325195312,1154.80017089844,2.9765909910202,8.88313999181795e-13,1.08622572742023e-11,0,2948.59716796875,57.2222213745117,66.7625427246094,881.234985351562,3004.5,2908,109,127.638885498047,104.75,189.33332824707,85,1726.33337402344,345,37.8333320617676,61.714298248291,2948.5,2941.33325195312,2944.66674804688,2942.25,1063.28796386719,1.03471171855927,3.2895899546026e-12,1.12368673393926e-11,0
"52-KR","73-IGG",0.410206727688537,2.2427,32.2397,0.7312,33.5861,"south","south",347,2962.28507885672,83.6442123764874,64.5227082442138,1235.4731345053,3039.41786743516,2909.04899205804,130.368876278572,99.2718539938803,116.947646457111,209.474303671537,105.080691598678,1522.17530950277,348.373198495475,24.8131603576264,73.4976880296163,2969.23359121713,2952.6613860996,2957.35447108024,2953.46301515783,1056.53071246848,0.977115799820769,1.14459397553947e-12,3.96330435173528e-12,0.0201729106628242,2962.73608398438,84.2222213745117,64.8479385375977,1207.03662109375,3039.66674804688,2909.33325195312,130.5,95.8333358764648,115.5,208.08332824707,104.75,1487.33337402344,347.333343505859,25.6666660308838,74.2469100952148,2969.3056640625,2953.83325195312,2957.91674804688,2954.41674804688,1052.642578125,0.962220907211304,9.91351098433846e-13,3.72229287323722e-12,0,2966.33325195312,87.8611145019531,62.8987579345703,1492.00170898438,3052,2911.33325195312,141,83.0555572509766,110.75,207.25,104.75,1321,344,11.3333330154419,81.9106292724609,2973.83325195312,2956.41674804688,2961,2955.83325195312,1031.77917480469,0.000897668360266834,2.72198225331061e-13,7.48479663664758e-12,0
"66-BY","73-IGG",0.262374775185713,0.0675,33.2684,0.7312,33.5861,"south","south",120,2949.94028320313,55.1696759859721,65.5509023030599,676.243719991048,2997.07499796549,2912.82916463216,84.2458331743876,123.353934987386,103.278471946716,193.791666793823,81.1930553436279,1568.93749694824,316.022222518921,39.459722216924,63.7784810702006,2953.98865356445,2943.78749389648,2947.10555623372,2944.82222086589,1142.2873840332,2.02999123949764,2.48218436195511e-12,1.51058062181538e-11,0.191666666666667,2949.38195800781,55.3194446563721,66.0419960021973,659.593597412109,2995.25,2910.58337402344,84.1666641235352,120.861110687256,109.291664123535,195.958335876465,85.9166641235352,1584.5,315.33332824707,39.4166660308838,63.8123168945312,2952.875,2943.625,2946.70837402344,2944.66674804688,1144.24810791016,1.9783723950386,2.3178859005768e-12,1.56426989417202e-11,0,2949.40283203125,35.6666679382324,66.1308746337891,596.630493164062,2980.66674804688,2909.33325195312,86.6666641235352,119.472221374512,114.833335876465,193.33332824707,87.4166641235352,1593,347.833343505859,37,61.4631309509277,2953.63891601562,2944.58325195312,2947.58325195312,2943.91674804688,1059.21008300781,0.642016708850861,3.31643805299986e-12,1.13438303889213e-11,0
"58-SS","73-IGG",0.402728912404969,-0.5022,32.1691,0.7312,33.5861,"south","south",401,2947.27738636806,51.8893738839394,69.9965037586089,546.285178852795,2987.96010766541,2912.83541329781,75.1246883268665,127.287337438721,88.9532420474692,189.657107384128,76.6997090099458,1564.26309257374,333.102659724894,36.252701547675,68.538347534408,2949.63092817273,2943.86844838587,2945.89609655062,2944.8214851056,1150.6536445142,2.64129034272129,1.29897613045032e-12,8.1211951139881e-12,0.0548628428927681,2947,50.0555572509766,69.1129531860352,513.994750976562,2983.83325195312,2913,70.5,126.833335876465,88.8333358764648,190.41667175293,78.25,1551.83337402344,335.166656494141,37,68.8919525146484,2948.36108398438,2944.08325195312,2946.08325195312,2945.08325195312,1143.9658203125,2.29572868347168,1.10028316752803e-12,8.97415735473528e-12,0,2947.125,46.2222213745117,66.591552734375,376.949340820312,2981.16674804688,2913.33325195312,69.6666641235352,127.638885498047,98.3333358764648,203.25,76.9166641235352,1532,338.5,37.5,64.1199645996094,2948.02783203125,2944.58325195312,2946.5,2945.83325195312,1133.76904296875,1.44560921192169,1.4111052549972e-13,1.00969736044343e-11,0
"54-MS","73-IGG",0.511108098172004,1.6303,31.691,0.7312,33.5861,"south","south",337,2959.16516004613,81.8827483406406,66.0540941730805,1087.75452565722,3032.15628187593,2907.44707581834,124.709199152644,113.10163225123,119.950544000733,228.192878791062,111.244312705201,1666.99060312152,383.536102747705,31.0272007950689,72.9995518466485,2964.75115260455,2951.74134568574,2955.18769415338,2952.48937444942,1077.67595765428,1.47794021444964,1.01514719208553e-12,3.42105267236473e-12,0,2959.6806640625,82.6388854980469,66.025764465332,1102.61865234375,3033.16674804688,2907.66674804688,126.166664123535,111.083335876465,119.25,225.58332824707,110.083335876465,1663.66662597656,381,31.3333339691162,73.555046081543,2965.33325195312,2952.16674804688,2955.66674804688,2952.91674804688,1073.38720703125,1.35168170928955,7.62437476434924e-13,2.88644650715819e-12,0,2960.97216796875,86.1111145019531,66.0545425415039,1238.38317871094,3036,2907.83325195312,131.16667175293,107.138885498047,119,245.91667175293,109.75,1709,386.833343505859,28,82.6763610839844,2966.66674804688,2953.75,2957.08325195312,2952.91674804688,1127.09252929688,2.80396842956543,0,6.20249424737596e-12,0
